locus_tag	ftype	length_bp	gene	EC_number	COG	product
JIEPOILB_00337	CDS	1098	livJ		COG0683	Leu/Ile/Val-binding protein
JIEPOILB_00338	CDS	384	panM			PanD regulatory factor
JIEPOILB_00339	CDS	1110	livK		COG0683	Leucine-specific-binding protein
JIEPOILB_00340	CDS	927	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
JIEPOILB_00341	CDS	1278				hypothetical protein
JIEPOILB_00342	CDS	768	lptB_1	7.5.2.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
JIEPOILB_00343	CDS	714	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
JIEPOILB_00344	CDS	222				hypothetical protein
JIEPOILB_00345	CDS	369				hypothetical protein
JIEPOILB_00346	CDS	1317	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
JIEPOILB_00347	CDS	888	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
JIEPOILB_00348	CDS	846	ugpE		COG0395	sn-glycerol-3-phosphate transport system permease protein UgpE
JIEPOILB_00349	CDS	1071	ugpC_1	7.6.2.10		sn-glycerol-3-phosphate import ATP-binding protein UgpC
JIEPOILB_00350	CDS	741	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
JIEPOILB_00351	CDS	321	yhhA			putative protein YhhA
JIEPOILB_00352	CDS	1746	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
JIEPOILB_00353	CDS	489	aaaT	2.3.1.-	COG1247	L-amino acid N-acetyltransferase AaaT
JIEPOILB_00354	CDS	654				hypothetical protein
JIEPOILB_00355	CDS	1038	yhhX	1.-.-.-	COG0673	putative oxidoreductase YhhX
JIEPOILB_00356	CDS	696	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
JIEPOILB_00357	CDS	996	gntR_1		COG1609	HTH-type transcriptional regulator GntR
JIEPOILB_00358	CDS	531	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
JIEPOILB_00359	CDS	1266	gntU		COG2610	Low-affinity gluconate transporter
JIEPOILB_00360	CDS	1107	asd_1	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
JIEPOILB_00361	CDS	2187	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
JIEPOILB_00362	CDS	1977	glgX	3.2.1.196	COG1523	Glycogen debranching enzyme
JIEPOILB_00363	CDS	1296	glgC_1	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
JIEPOILB_00364	CDS	1434	glgA	2.4.1.21	COG0297	Glycogen synthase
JIEPOILB_00365	CDS	2448	malP_3	2.4.1.1	COG0058	Maltodextrin phosphorylase
JIEPOILB_00366	CDS	348	higB2_1		COG4683	Putative toxin HigB2
JIEPOILB_00367	CDS	300				hypothetical protein
JIEPOILB_00368	CDS	1509	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
JIEPOILB_00369	CDS	330	glpE_1	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
JIEPOILB_00370	CDS	825	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
JIEPOILB_00371	CDS	759	glpR_1		COG1349	Glycerol-3-phosphate regulon repressor
JIEPOILB_00372	CDS	2706	malT_1		COG2909	HTH-type transcriptional regulator MalT
JIEPOILB_00373	CDS	2391	malP_4	2.4.1.1	COG0058	Maltodextrin phosphorylase
JIEPOILB_00374	CDS	2094	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
JIEPOILB_00375	CDS	1317	gntT		COG2610	High-affinity gluconate transporter
JIEPOILB_00376	CDS	576	nfuA		COG0316	Fe/S biogenesis protein NfuA
JIEPOILB_00377	CDS	675				hypothetical protein
JIEPOILB_00378	CDS	774	bioH_1	3.1.1.85		Pimeloyl-[acyl-carrier protein] methyl ester esterase
JIEPOILB_00379	CDS	270				hypothetical protein
JIEPOILB_00380	CDS	240	feoC			putative [Fe-S]-dependent transcriptional repressor
JIEPOILB_00381	CDS	2319	feoB		COG0370	Fe(2+) transporter FeoB
JIEPOILB_00382	CDS	228	feoA		COG1918	Fe(2+) transport protein A
JIEPOILB_00383	CDS	2331	yhgF		COG2183	Protein YhgF
JIEPOILB_00384	CDS	603	greB			Transcription elongation factor GreB
JIEPOILB_00385	CDS	720	ompR_1		COG0745	DNA-binding dual transcriptional regulator OmpR
JIEPOILB_00386	CDS	1356	envZ			two-component system sensor histidine kinase EnvZ
JIEPOILB_00387	CDS	1623	pckA_1	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
JIEPOILB_00388	CDS	879	hslO		COG1281	33 kDa chaperonin
JIEPOILB_00389	CDS	402	hslR		COG1188	Heat shock protein 15
JIEPOILB_00390	CDS	684	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
JIEPOILB_00391	CDS	2130	igaA			Intracellular growth attenuator protein IgaA
JIEPOILB_00392	CDS	561	nudE	3.6.1.-	COG0494	ADP compounds hydrolase NudE
JIEPOILB_00393	CDS	2559	mrcA		COG5009	Penicillin-binding protein 1A
JIEPOILB_00394	CDS	801				hypothetical protein
JIEPOILB_00395	CDS	534				hypothetical protein
JIEPOILB_00396	CDS	429				hypothetical protein
JIEPOILB_00397	CDS	1245	pilQ			Type IV pilus biogenesis and competence protein PilQ
JIEPOILB_00398	CDS	522	aroK	2.7.1.71	COG0703	Shikimate kinase 1
JIEPOILB_00399	CDS	1095	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
JIEPOILB_00400	CDS	1260	damX		COG3266	Cell division protein DamX
JIEPOILB_00401	CDS	828	dam_1	2.1.1.72	COG0338	DNA adenine methylase
JIEPOILB_00402	CDS	678	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
JIEPOILB_00403	CDS	762	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
JIEPOILB_00404	CDS	1005	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
JIEPOILB_00405	CDS	1374	cysG_1		COG0007	Siroheme synthase
JIEPOILB_00406	CDS	327	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
JIEPOILB_00407	CDS	2544	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
JIEPOILB_00408	CDS	102				hypothetical protein
JIEPOILB_00409	CDS	1323	codA_1	3.5.4.1	COG0402	Cytosine deaminase
JIEPOILB_00410	CDS	1188	tsgA		COG0738	Protein TsgA
JIEPOILB_00411	CDS	570	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
JIEPOILB_00412	CDS	168	yhfG			putative protein YhfG
JIEPOILB_00413	CDS	603	fic	2.7.7.108	COG2184	putative protein adenylyltransferase Fic
JIEPOILB_00414	CDS	564	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
JIEPOILB_00415	CDS	1221	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
JIEPOILB_00416	CDS	2079				hypothetical protein
JIEPOILB_00417	CDS	633	crp			cAMP-activated global transcriptional regulator CRP
JIEPOILB_00418	CDS	405	yhfA		COG1765	Protein YhfA
JIEPOILB_00419	CDS	870	cfxP	2.7.1.19	COG3954	Phosphoribulokinase, plasmid
JIEPOILB_00420	CDS	219				hypothetical protein
JIEPOILB_00421	CDS	1023				hypothetical protein
JIEPOILB_00422	CDS	1905	yheS_1		COG0488	putative ATP-binding protein YheS
JIEPOILB_00423	CDS	561	ywrO	1.6.99.-	COG2249	General stress protein 14
JIEPOILB_00424	CDS	1806	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
JIEPOILB_00425	CDS	201				hypothetical protein
JIEPOILB_00426	CDS	588				hypothetical protein
JIEPOILB_00427	CDS	219	slyX		COG2900	Protein SlyX 
JIEPOILB_00428	CDS	831	fkpA	5.2.1.8	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
JIEPOILB_00429	CDS	723	dauR			Transcriptional regulator DauR
JIEPOILB_00430	CDS	387	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
JIEPOILB_00431	CDS	360	tusC		COG2923	Protein TusC
JIEPOILB_00432	CDS	288	tusB		COG2168	Protein TusB
JIEPOILB_00433	CDS	375	rpsL		COG0048	Small ribosomal subunit protein uS12
JIEPOILB_00434	CDS	471	rpsG			Small ribosomal subunit protein uS7
JIEPOILB_00435	CDS	2115	fusA1_1			elongation factor G FusA1
JIEPOILB_00436	CDS	1185	tufA_1	3.6.5.3	COG0050	Elongation factor Tu 1
JIEPOILB_00437	CDS	195	bfd		COG2906	Bacterioferritin-associated ferredoxin
JIEPOILB_00438	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
JIEPOILB_00439	CDS	522				hypothetical protein
JIEPOILB_00440	CDS	312	rpsJ		COG0051	Small ribosomal subunit protein uS10
JIEPOILB_00441	CDS	630	rplC		COG0087	Large ribosomal subunit protein uL3
JIEPOILB_00442	CDS	606	rplD		COG0088	Large ribosomal subunit protein uL4
JIEPOILB_00443	CDS	303	rplW		COG0089	Large ribosomal subunit protein uL23
JIEPOILB_00444	CDS	822	rplB		COG0090	Large ribosomal subunit protein uL2
JIEPOILB_00445	CDS	279	rpsS		COG0185	Small ribosomal subunit protein uS19
JIEPOILB_00446	CDS	333	rplV		COG0091	Large ribosomal subunit protein uL22
JIEPOILB_00447	CDS	699	rpsC		COG0092	Small ribosomal subunit protein uS3
JIEPOILB_00448	CDS	411	rplP		COG0197	Large ribosomal subunit protein uL16
JIEPOILB_00449	CDS	192	rpmC			Large ribosomal subunit protein uL29
JIEPOILB_00450	CDS	255	rpsQ		COG0186	Small ribosomal subunit protein uS17
JIEPOILB_00451	CDS	372	rplN		COG0093	Large ribosomal subunit protein uL14
JIEPOILB_00452	CDS	315	rplX		COG0198	Large ribosomal subunit protein uL24
JIEPOILB_00453	CDS	540	rplE		COG0094	Large ribosomal subunit protein uL5
JIEPOILB_00454	CDS	306	rpsN		COG0199	Small ribosomal subunit protein uS14
JIEPOILB_00455	CDS	393	rpsH		COG0096	Small ribosomal subunit protein uS8
JIEPOILB_00456	CDS	534	rplF		COG0097	Large ribosomal subunit protein uL6
JIEPOILB_00457	CDS	354	rplR		COG0256	Large ribosomal subunit protein uL18
JIEPOILB_00458	CDS	504	rpsE		COG0098	Small ribosomal subunit protein uS5
JIEPOILB_00459	CDS	180	rpmD		COG1841	Large ribosomal subunit protein uL30
JIEPOILB_00460	CDS	435	rplO		COG0200	Large ribosomal subunit protein uL15
JIEPOILB_00461	CDS	1332	secY		COG0201	Protein translocase subunit SecY
JIEPOILB_00462	CDS	117	rpmJ		COG0257	Large ribosomal subunit protein bL36A
JIEPOILB_00463	CDS	357	rpsM		COG0099	Small ribosomal subunit protein uS13
JIEPOILB_00464	CDS	621	rpsD		COG0522	Small ribosomal subunit protein uS4
JIEPOILB_00465	CDS	990	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
JIEPOILB_00466	CDS	387	rplQ		COG0203	Large ribosomal subunit protein bL17
JIEPOILB_00467	CDS	369				hypothetical protein
JIEPOILB_00468	CDS	426	zntR		COG0789	HTH-type transcriptional regulator ZntR
JIEPOILB_00469	CDS	279				hypothetical protein
JIEPOILB_00470	CDS	414	mscL		COG1970	Large-conductance mechanosensitive channel
JIEPOILB_00471	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
JIEPOILB_00472	CDS	1296	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
JIEPOILB_00473	CDS	948	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
JIEPOILB_00474	CDS	510	def	3.5.1.88	COG0242	Peptide deformylase
JIEPOILB_00475	CDS	1125				hypothetical protein
JIEPOILB_00476	CDS	474	smg			Protein Smg
JIEPOILB_00477	CDS	543	topA_1	5.6.2.1		DNA topoisomerase 1
JIEPOILB_00478	CDS	573	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
JIEPOILB_00479	CDS	819	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
JIEPOILB_00480	CDS	258				hypothetical protein
JIEPOILB_00481	CDS	555	yrdA		COG0663	Protein YrdA
JIEPOILB_00482	rRNA	1540				16S ribosomal RNA
JIEPOILB_00483	rRNA	2902				23S ribosomal RNA
JIEPOILB_00484	rRNA	116				5S ribosomal RNA
JIEPOILB_00485	tRNA	76				tRNA-Thr(ggt)
JIEPOILB_00486	rRNA	116				5S ribosomal RNA
JIEPOILB_00487	CDS	222				hypothetical protein
JIEPOILB_00488	CDS	3111	acrF			multidrug efflux RND transporter permease subunit AcrF
JIEPOILB_00489	CDS	1140	acrE		COG0845	Multidrug export protein AcrE
JIEPOILB_00490	CDS	654	acrR_1		COG1309	HTH-type transcriptional regulator AcrR
JIEPOILB_00491	CDS	1227	intA_1		COG0582	Prophage integrase IntA
JIEPOILB_00492	CDS	942				hypothetical protein
JIEPOILB_00493	CDS	285				hypothetical protein
JIEPOILB_00494	CDS	780				hypothetical protein
JIEPOILB_00495	CDS	738				hypothetical protein
JIEPOILB_00496	CDS	189				hypothetical protein
JIEPOILB_00497	CDS	315				hypothetical protein
JIEPOILB_00498	CDS	369				hypothetical protein
JIEPOILB_00499	CDS	366				hypothetical protein
JIEPOILB_00500	CDS	2136				hypothetical protein
JIEPOILB_00501	CDS	336				hypothetical protein
JIEPOILB_00502	CDS	513				hypothetical protein
JIEPOILB_00503	CDS	1167				hypothetical protein
JIEPOILB_00504	CDS	561				hypothetical protein
JIEPOILB_00505	CDS	1242				hypothetical protein
JIEPOILB_00506	CDS	336				hypothetical protein
JIEPOILB_00507	CDS	300				hypothetical protein
JIEPOILB_00508	CDS	444				hypothetical protein
JIEPOILB_00509	CDS	153				hypothetical protein
JIEPOILB_00510	CDS	192				hypothetical protein
JIEPOILB_00511	CDS	357				hypothetical protein
JIEPOILB_00512	CDS	1662				hypothetical protein
JIEPOILB_00513	CDS	192				hypothetical protein
JIEPOILB_00514	CDS	297	fis		COG2901	DNA-binding protein Fis
JIEPOILB_00515	CDS	966	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
JIEPOILB_00516	CDS	882	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
JIEPOILB_00517	CDS	1452	panF		COG4145	Sodium/pantothenate symporter
JIEPOILB_00518	CDS	243	yhdT		COG3924	putative membrane protein YhdT
JIEPOILB_00519	CDS	1350	accC	6.3.4.14	COG0439	Biotin carboxylase
JIEPOILB_00520	CDS	468	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
JIEPOILB_00521	CDS	453	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
JIEPOILB_00522	CDS	609	msrQ		COG2717	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
JIEPOILB_00523	CDS	1002	msrP	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
JIEPOILB_00524	CDS	1941	csrD		COG2199	RNase E specificity factor CsrD
JIEPOILB_00525	CDS	1044	mreB		COG1077	Cell shape-determining protein MreB
JIEPOILB_00526	CDS	993	mreC		COG1792	Cell shape-determining protein MreC
JIEPOILB_00527	CDS	489	mreD		COG2891	Rod shape-determining protein MreD
JIEPOILB_00528	CDS	582	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
JIEPOILB_00529	CDS	1470	rng	3.1.26.-	COG1530	Ribonuclease G
JIEPOILB_00530	CDS	3801	yhdP		COG3164	Intermembrane phospholipid transporter YhdP
JIEPOILB_00531	CDS	1446	tldD	3.4.-.-	COG0312	Metalloprotease TldD
JIEPOILB_00532	CDS	930	aaeR_3		COG0583	HTH-type transcriptional activator AaeR
JIEPOILB_00533	CDS	204	aaeX			Protein AaeX
JIEPOILB_00534	CDS	933	aaeA_1		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
JIEPOILB_00535	CDS	1968	aaeB_1		COG1289	p-hydroxybenzoic acid efflux pump subunit AaeB
JIEPOILB_00536	CDS	276	yhcO		COG2732	putative protein YhcO
JIEPOILB_00537	CDS	267				hypothetical protein
JIEPOILB_00538	CDS	264				hypothetical protein
JIEPOILB_00539	CDS	471	argR		COG1438	Arginine repressor
JIEPOILB_00540	CDS	939	mdh	1.1.1.37	COG0039	Malate dehydrogenase
JIEPOILB_00541	CDS	1059	degS	3.4.21.107	COG0265	Serine endoprotease DegS
JIEPOILB_00542	CDS	1368	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
JIEPOILB_00543	CDS	399	zapG		COG3105	Z-ring associated protein G
JIEPOILB_00544	CDS	1128	zapE_1		COG1485	Cell division protein ZapE
JIEPOILB_00545	CDS	429	rplM		COG0102	Large ribosomal subunit protein uL13
JIEPOILB_00546	CDS	393	rpsI		COG0103	Small ribosomal subunit protein uS9
JIEPOILB_00547	CDS	639	sspA		COG0625	Stringent starvation protein A
JIEPOILB_00548	CDS	495	sspB		COG2969	Stringent starvation protein B
JIEPOILB_00549	CDS	705	nanE	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
JIEPOILB_00550	CDS	1419	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
JIEPOILB_00551	CDS	4461	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
JIEPOILB_00552	CDS	933				hypothetical protein
JIEPOILB_00553	CDS	1284	exuT_1		COG2271	Hexuronate transporter
JIEPOILB_00554	CDS	1017	rspB	1.1.1.-	COG1063	Starvation-sensing protein RspB
JIEPOILB_00555	CDS	1065	uxuA_1	4.2.1.8	COG1312	Mannonate dehydratase
JIEPOILB_00556	CDS	2340	arcB	2.7.13.3	COG0784	Aerobic respiration control sensor protein ArcB
JIEPOILB_00557	CDS	654	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
JIEPOILB_00558	CDS	726	mtgA	2.4.99.28	COG0744	Biosynthetic peptidoglycan transglycosylase
JIEPOILB_00559	CDS	273	ptsO		COG1925	Phosphocarrier protein NPr
JIEPOILB_00560	CDS	855	rapZ		COG1660	RNase adapter protein RapZ
JIEPOILB_00561	CDS	489	ptsN		COG1762	Nitrogen regulatory protein
JIEPOILB_00562	CDS	288	hpf_1		COG1544	Ribosome hibernation promoting factor
JIEPOILB_00563	CDS	1434	rpoN		COG1508	RNA polymerase sigma-54 factor
JIEPOILB_00564	CDS	726	lptB_2	7.5.2.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
JIEPOILB_00565	CDS	546	lptA		COG1934	Lipopolysaccharide export system protein LptA
JIEPOILB_00566	CDS	576	lptC		COG3117	Lipopolysaccharide export system protein LptC
JIEPOILB_00567	CDS	567	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
JIEPOILB_00568	CDS	987	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
JIEPOILB_00569	CDS	978	yrbG		COG0530	Inner membrane protein YrbG
JIEPOILB_00570	CDS	813	mlaF	7.6.2.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
JIEPOILB_00571	CDS	783	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
JIEPOILB_00572	CDS	552	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
JIEPOILB_00573	CDS	636	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
JIEPOILB_00574	CDS	291	mlaB		COG3113	Intermembrane phospholipid transport system binding protein MlaB
JIEPOILB_00575	CDS	255	ibaG		COG5007	Acid stress protein IbaG
JIEPOILB_00576	CDS	1260	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
JIEPOILB_00577	CDS	273				hypothetical protein
JIEPOILB_00578	CDS	972	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
JIEPOILB_00579	CDS	312	rplU		COG0261	Large ribosomal subunit protein bL21
JIEPOILB_00580	CDS	258	rpmA		COG0211	Large ribosomal subunit protein bL27
JIEPOILB_00581	CDS	966	yhbE		COG0697	putative inner membrane transporter YhbE
JIEPOILB_00582	CDS	1179	obgE	3.6.5.-	COG0536	GTPase ObgE/CgtA
JIEPOILB_00583	CDS	1434	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
JIEPOILB_00584	CDS	477	greA		COG0782	Transcription elongation factor GreA
JIEPOILB_00585	CDS	333	yhbY		COG1534	RNA-binding protein YhbY
JIEPOILB_00586	CDS	630	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
JIEPOILB_00587	CDS	1944	ftsH_1	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
JIEPOILB_00588	CDS	849	folP	2.5.1.15	COG0294	Dihydropteroate synthase
JIEPOILB_00589	CDS	1338	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
JIEPOILB_00590	CDS	330	secG		COG1314	Protein-export membrane protein SecG
JIEPOILB_00591	tRNA	87				tRNA-Leu(gag)
JIEPOILB_00592	CDS	402				hypothetical protein
JIEPOILB_00593	CDS	552				hypothetical protein
JIEPOILB_00594	CDS	639	iprA_2			Inhibitor of hydrogen peroxide resistance
JIEPOILB_00595	CDS	1344	argG	6.3.4.5	COG0137	Argininosuccinate synthase
JIEPOILB_00596	tRNA	77				tRNA-Met(cat)
JIEPOILB_00597	CDS	453	rimP		COG0779	Ribosome maturation factor RimP
JIEPOILB_00598	CDS	1488	nusA		COG0195	Transcription termination/antitermination protein NusA
JIEPOILB_00599	CDS	2691	infB		COG0532	Translation initiation factor IF-2
JIEPOILB_00600	CDS	402	rbfA		COG0858	30S ribosome-binding factor
JIEPOILB_00601	CDS	945	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
JIEPOILB_00602	CDS	270	rpsO		COG0184	Small ribosomal subunit protein uS15
JIEPOILB_00603	CDS	2136	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
JIEPOILB_00604	CDS	885	nlpI		COG4785	Lipoprotein NlpI
JIEPOILB_00605	CDS	1932	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
JIEPOILB_00606	CDS	1245	mtr		COG0814	Tryptophan-specific transport protein
JIEPOILB_00607	CDS	1008	cmoO_1	1.14.14.-	COG2141	N-acetyl-S-alkylcysteine monooxygenase
JIEPOILB_00608	CDS	879	ubiV		COG0826	Ubiquinone biosynthesis protein UbiV
JIEPOILB_00609	CDS	996	ubiU		COG0826	Ubiquinone biosynthesis protein UbiU
JIEPOILB_00610	CDS	525	ubiT			Ubiquinone biosynthesis accessory factor UbiT
JIEPOILB_00611	CDS	504				hypothetical protein
JIEPOILB_00612	CDS	321				hypothetical protein
JIEPOILB_00613	CDS	444				hypothetical protein
JIEPOILB_00614	CDS	537	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
JIEPOILB_00615	CDS	648				hypothetical protein
JIEPOILB_00616	CDS	1041				hypothetical protein
JIEPOILB_00617	CDS	576	dolP			Outer membrane lipoprotein DolP
JIEPOILB_00618	CDS	591	diaA		COG0279	DnaA initiator-associating protein DiaA
JIEPOILB_00619	CDS	387				hypothetical protein
JIEPOILB_00620	CDS	2109	lpoA		COG3107	Penicillin-binding protein activator LpoA
JIEPOILB_00621	CDS	864	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
JIEPOILB_00622	CDS	1002				hypothetical protein
JIEPOILB_00623	CDS	774	srlR_1		COG1349	Glucitol operon repressor
JIEPOILB_00624	CDS	1044	gatD	1.1.1.251	COG1063	Galactitol 1-phosphate 5-dehydrogenase
JIEPOILB_00625	CDS	1383	gatC_1		COG3775	PTS system galactitol-specific EIIC component
JIEPOILB_00626	CDS	285	gatB	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
JIEPOILB_00627	CDS	468	gatA		COG1762	PTS system galactitol-specific EIIA component
JIEPOILB_00628	CDS	1272	gatZ		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit GatZ
JIEPOILB_00629	CDS	816				hypothetical protein
JIEPOILB_00630	CDS	1413	fruA_1		COG1299	PTS system fructose-specific EIIABC component
JIEPOILB_00631	CDS	915	tagK	2.7.1.234	COG1105	D-tagatose-1-phosphate kinase
JIEPOILB_00632	CDS	855	gatY	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit GatY
JIEPOILB_00633	CDS	840	srlR_2		COG1349	Glucitol operon repressor
JIEPOILB_00634	CDS	951		2.7.1.101	COG0524	Tagatose kinase
JIEPOILB_00635	CDS	1572	garD	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
JIEPOILB_00636	CDS	150				hypothetical protein
JIEPOILB_00637	CDS	1332	garP		COG2271	putative galactarate/D-glucarate transporter GarP
JIEPOILB_00638	CDS	771	garL	4.1.2.20		5-keto-4-deoxy-D-glucarate aldolase
JIEPOILB_00639	CDS	891	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
JIEPOILB_00640	CDS	1146	garK_1	2.7.1.165	COG1929	Glycerate 2-kinase
JIEPOILB_00641	CDS	108				hypothetical protein
JIEPOILB_00642	CDS	465				hypothetical protein
JIEPOILB_00643	CDS	411				hypothetical protein
JIEPOILB_00644	CDS	168				hypothetical protein
JIEPOILB_00645	CDS	702	yhaK		COG1741	Pirin-like protein YhaK
JIEPOILB_00646	CDS	897	yhaJ_1		COG0583	HTH-type transcriptional regulator YhaJ
JIEPOILB_00647	CDS	369	yhaH		COG3152	Inner membrane protein YhaH
JIEPOILB_00648	CDS	987	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
JIEPOILB_00649	CDS	393	yqjF		COG2259	Inner membrane protein YqjF
JIEPOILB_00650	CDS	297				hypothetical protein
JIEPOILB_00651	CDS	399	yqjE		COG5393	Inner membrane protein YqjE
JIEPOILB_00652	CDS	306	yqjD		COG4575	putative protein YqjD
JIEPOILB_00653	CDS	369	yqjC		COG1422	Protein YqjC
